job_id,job_title,company,location,salary_min,salary_max,job_type,experience_level,company_size,required_skills,posted_date,company_description,salary_avg,job_title_clean,location_clean,month,day_of_week,Python,SQL,Excel,Power BI,Tableau,Machine Learning,TensorFlow,PyTorch,AWS,Azure,Google Cloud,R,JavaScript,Docker,Kubernetes,Airflow,Spark,Hadoop,DAX,Visualization,Git,Jupyter,Pandas,NumPy,total_skills
422,Business Analyst,AI Solutions,Bangalore,451094,1235684,Onsite,Senior,50-200,"Spark, R, DAX, Hadoop, Power BI, JavaScript",2026-04-29,We are a technology company focused on data analytics and AI solutions.,843389.0,Business Analyst,Bangalore,2026-04,Wednesday,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,6
423,Research Analyst,InfoTech,Pune,685773,857022,Remote,Mid,200-500,"Azure, Docker, DAX, Spark",2026-04-26,We are a technology company focused on data analytics and AI solutions.,771397.5,Research Analyst,Pune,2026-04,Sunday,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,5
427,Research Analyst,Digital Solutions,Mumbai,328380,1158918,Hybrid,Senior,10-50,"R, Hadoop, SQL, Excel, Docker",2026-05-29,We are a technology company focused on data analytics and AI solutions.,743649.0,Research Analyst,Mumbai,2026-05,Friday,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5
428,Product Analyst,AI Solutions,Mumbai,410198,1289626,Onsite,Lead,10-50,"DAX, TensorFlow, Machine Learning, Power BI",2026-04-09,We are a technology company focused on data analytics and AI solutions.,849912.0,Product Analyst,Mumbai,2026-04,Thursday,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5
429,Business Analyst,ProductCo,Mumbai,564500,1088859,Remote,Mid,500+,"Spark, Docker, Machine Learning",2026-05-27,We are a technology company focused on data analytics and AI solutions.,826679.5,Business Analyst,Mumbai,2026-05,Wednesday,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4
430,BI Developer,AI Solutions,Bangalore,370326,1614037,Remote,Lead,200-500,"Power BI, Kubernetes, TensorFlow",2026-05-08,We are a technology company focused on data analytics and AI solutions.,992181.5,Bi Developer,Bangalore,2026-05,Friday,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
431,Data Analyst Junior,AI Solutions,Mumbai,654591,1355462,Remote,Entry,50-200,"Power BI, R, Airflow",2026-03-25,We are a technology company focused on data analytics and AI solutions.,1005026.5,Data Analyst Junior,Mumbai,2026-03,Wednesday,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
432,Product Analyst,AI Solutions,Bangalore,414994,1727460,Onsite,Mid,50-200,"Airflow, SQL, PyTorch, DAX, TensorFlow",2026-05-08,We are a technology company focused on data analytics and AI solutions.,1071227.0,Product Analyst,Bangalore,2026-05,Friday,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6
435,Product Analyst,InfoTech,Bangalore,768933,1394305,Onsite,Entry,200-500,"Python, Kubernetes, Tableau, SQL, PyTorch, TensorFlow",2026-04-24,We are a technology company focused on data analytics and AI solutions.,1081619.0,Product Analyst,Bangalore,2026-04,Friday,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7
436,Data Analyst,Finance Inc,Bangalore,667505,863037,Onsite,Mid,200-500,"Azure, TensorFlow, PyTorch, Power BI",2026-03-17,We are a technology company focused on data analytics and AI solutions.,765271.0,Data Analyst,Bangalore,2026-03,Tuesday,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
437,ML Engineer,SmartAnalytics,Mumbai,578226,1330836,Hybrid,Senior,10-50,"SQL, Tableau, Docker, Visualization, Airflow",2026-05-10,We are a technology company focused on data analytics and AI solutions.,954531.0,Ml Engineer,Mumbai,2026-05,Sunday,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,6
438,Data Analyst Junior,AI Solutions,Pune,562805,1441269,Remote,Mid,50-200,"Excel, Visualization, SQL, Machine Learning, JavaScript, Google Cloud",2026-03-10,We are a technology company focused on data analytics and AI solutions.,1002037.0,Data Analyst Junior,Pune,2026-03,Tuesday,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,7
439,Product Analyst,StartupXYZ,Mumbai,468484,1004366,Onsite,Entry,50-200,"Excel, TensorFlow, Google Cloud, Python, Hadoop, Machine Learning",2026-05-17,We are a technology company focused on data analytics and AI solutions.,736425.0,Product Analyst,Mumbai,2026-05,Sunday,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7
440,Product Analyst,TechVision,Mumbai,565064,1302420,Hybrid,Senior,500+,"Spark, Google Cloud, Kubernetes, TensorFlow, SQL",2026-05-23,We are a technology company focused on data analytics and AI solutions.,933742.0,Product Analyst,Mumbai,2026-05,Saturday,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,6
441,Senior Data Analyst,ProductCo,Delhi,784410,954249,Remote,Mid,200-500,"Kubernetes, SQL, JavaScript, Spark, R",2026-03-09,We are a technology company focused on data analytics and AI solutions.,869329.5,Senior Data Analyst,Delhi,2026-03,Monday,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,5
442,Marketing Analyst,Tech Corp,Mumbai,545378,1838199,Remote,Mid,50-200,"Power BI, Azure, AWS, Hadoop",2026-04-14,We are a technology company focused on data analytics and AI solutions.,1191788.5,Marketing Analyst,Mumbai,2026-04,Tuesday,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
443,Data Engineer,MegaCorp,Bangalore,753531,1460902,Onsite,Mid,10-50,"Airflow, JavaScript, Python",2026-04-26,We are a technology company focused on data analytics and AI solutions.,1107216.5,Data Engineer,Bangalore,2026-04,Sunday,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4
444,Data Analyst,SmartAnalytics,Chennai,641705,1909004,Hybrid,Entry,200-500,"Docker, Machine Learning, Spark",2026-03-07,We are a technology company focused on data analytics and AI solutions.,1275354.5,Data Analyst,Chennai,2026-03,Saturday,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4
445,Analytics Manager,Digital Solutions,Bangalore,571090,1340340,Onsite,Mid,10-50,"Python, Visualization, AWS, Excel, Google Cloud",2026-05-25,We are a technology company focused on data analytics and AI solutions.,955715.0,Analytics Manager,Bangalore,2026-05,Monday,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
446,Data Engineer,DataFirst,Bangalore,525314,1949265,Onsite,Senior,50-200,"Machine Learning, Kubernetes, PyTorch, SQL, Tableau",2026-03-22,We are a technology company focused on data analytics and AI solutions.,1237289.5,Data Engineer,Bangalore,2026-03,Sunday,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6
448,Marketing Analyst,CloudSystems,Hyderabad,535612,1246636,Hybrid,Mid,200-500,"AWS, Power BI, Python, Visualization",2026-04-11,We are a technology company focused on data analytics and AI solutions.,891124.0,Marketing Analyst,Hyderabad,2026-04,Saturday,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
450,Data Engineer,Tech Corp,Bangalore,355230,1062307,Remote,Senior,50-200,"DAX, Docker, Python, Hadoop, Excel",2026-04-24,We are a technology company focused on data analytics and AI solutions.,708768.5,Data Engineer,Bangalore,2026-04,Friday,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,6
451,Research Analyst,DataFlow,Gurgaon,673966,1771248,Hybrid,Entry,500+,"SQL, Kubernetes, AWS, TensorFlow",2026-05-26,We are a technology company focused on data analytics and AI solutions.,1222607.0,Research Analyst,Gurgaon,2026-05,Tuesday,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5
452,ML Engineer,Analytics Pro,Hyderabad,791872,1263547,Onsite,Entry,10-50,"Hadoop, Power BI, Azure",2026-04-02,We are a technology company focused on data analytics and AI solutions.,1027709.5,Ml Engineer,Hyderabad,2026-04,Thursday,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
453,Product Analyst,StartupXYZ,Hyderabad,723243,1203850,Hybrid,Entry,50-200,"Kubernetes, Spark, SQL, Hadoop, Visualization",2026-03-19,We are a technology company focused on data analytics and AI solutions.,963546.5,Product Analyst,Hyderabad,2026-03,Thursday,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,6
454,ML Engineer,CloudSystems,Hyderabad,765757,1984446,Onsite,Mid,50-200,"Docker, Excel, AWS, Azure, Python",2026-04-28,We are a technology company focused on data analytics and AI solutions.,1375101.5,Ml Engineer,Hyderabad,2026-04,Tuesday,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
455,Business Analyst,MegaCorp,Hyderabad,674484,1310259,Hybrid,Mid,10-50,"Visualization, Airflow, PyTorch, AWS, JavaScript",2026-05-21,We are a technology company focused on data analytics and AI solutions.,992371.5,Business Analyst,Hyderabad,2026-05,Thursday,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,6
456,Research Analyst,Tech Corp,Hyderabad,359321,1859325,Hybrid,Entry,200-500,"Power BI, Excel, Airflow, AWS",2026-03-23,We are a technology company focused on data analytics and AI solutions.,1109323.0,Research Analyst,Hyderabad,2026-03,Monday,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5
457,Analytics Manager,CloudSystems,Bangalore,432028,1428419,Hybrid,Lead,10-50,"Tableau, Hadoop, Spark, Machine Learning, SQL",2026-03-24,We are a technology company focused on data analytics and AI solutions.,930223.5,Analytics Manager,Bangalore,2026-03,Tuesday,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,6
460,Marketing Analyst,StartupXYZ,Bangalore,741124,1617052,Remote,Mid,200-500,"Power BI, AWS, Hadoop, TensorFlow",2026-04-11,We are a technology company focused on data analytics and AI solutions.,1179088.0,Marketing Analyst,Bangalore,2026-04,Saturday,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
462,Business Analyst,DataFlow,Bangalore,588107,1901928,Remote,Entry,50-200,"Airflow, Hadoop, Machine Learning, JavaScript, R",2026-04-10,We are a technology company focused on data analytics and AI solutions.,1245017.5,Business Analyst,Bangalore,2026-04,Friday,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,5
463,Data Analyst,AI Solutions,Mumbai,401757,1224127,Hybrid,Entry,10-50,"Python, Power BI, Visualization",2026-05-02,We are a technology company focused on data analytics and AI solutions.,812942.0,Data Analyst,Mumbai,2026-05,Saturday,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
464,Analytics Manager,ProductCo,Delhi,732659,803191,Hybrid,Senior,200-500,"Python, DAX, R, Hadoop",2026-03-25,We are a technology company focused on data analytics and AI solutions.,767925.0,Analytics Manager,Delhi,2026-03,Wednesday,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4
465,Business Analyst,DataFlow,Hyderabad,661403,1428864,Hybrid,Mid,50-200,"Kubernetes, AWS, Power BI, DAX",2026-05-16,We are a technology company focused on data analytics and AI solutions.,1045133.5,Business Analyst,Hyderabad,2026-05,Saturday,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5
466,Marketing Analyst,AI Solutions,Bangalore,601207,1242939,Onsite,Mid,200-500,"Power BI, AWS, Machine Learning",2026-05-01,We are a technology company focused on data analytics and AI solutions.,922073.0,Marketing Analyst,Bangalore,2026-05,Friday,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
467,Data Analyst Junior,Analytics Pro,Bangalore,676369,1852207,Hybrid,Mid,200-500,"Hadoop, Power BI, SQL, PyTorch, TensorFlow",2026-03-18,We are a technology company focused on data analytics and AI solutions.,1264288.0,Data Analyst Junior,Bangalore,2026-03,Wednesday,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6
468,Research Analyst,DataFirst,Pune,678544,1985820,Onsite,Entry,200-500,"Tableau, Spark, Excel",2026-04-15,We are a technology company focused on data analytics and AI solutions.,1332182.0,Research Analyst,Pune,2026-04,Wednesday,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
471,Data Analyst Junior,InfoTech,Bangalore,496200,1414641,Remote,Entry,200-500,"Docker, Google Cloud, Python, Azure",2026-04-09,We are a technology company focused on data analytics and AI solutions.,955420.5,Data Analyst Junior,Bangalore,2026-04,Thursday,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
473,Research Analyst,SmartAnalytics,Hyderabad,719065,1021972,Hybrid,Senior,10-50,"Python, Spark, Docker, PyTorch",2026-03-13,We are a technology company focused on data analytics and AI solutions.,870518.5,Research Analyst,Hyderabad,2026-03,Friday,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5
474,BI Developer,TechVision,Hyderabad,462932,1548321,Hybrid,Lead,500+,"Machine Learning, JavaScript, PyTorch, Excel",2026-04-14,We are a technology company focused on data analytics and AI solutions.,1005626.5,Bi Developer,Hyderabad,2026-04,Tuesday,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5
475,Marketing Analyst,ResearchLab,Bangalore,331585,1308679,Remote,Senior,500+,"Docker, Visualization, R, Kubernetes, Power BI",2026-04-11,We are a technology company focused on data analytics and AI solutions.,820132.0,Marketing Analyst,Bangalore,2026-04,Saturday,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,5
477,Data Analyst,SmartAnalytics,Gurgaon,770755,1504590,Remote,Entry,10-50,"Visualization, TensorFlow, Docker, Azure",2026-05-07,We are a technology company focused on data analytics and AI solutions.,1137672.5,Data Analyst,Gurgaon,2026-05,Thursday,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
478,Data Analyst Junior,InfoTech,Pune,343585,1791120,Onsite,Lead,50-200,"Docker, Machine Learning, Kubernetes, Excel, Python",2026-05-16,We are a technology company focused on data analytics and AI solutions.,1067352.5,Data Analyst Junior,Pune,2026-05,Saturday,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6
480,Data Analyst,MegaCorp,Mumbai,588161,1380780,Hybrid,Lead,500+,"SQL, R, Hadoop, DAX",2026-04-17,We are a technology company focused on data analytics and AI solutions.,984470.5,Data Analyst,Mumbai,2026-04,Friday,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4
481,Data Scientist,StartupXYZ,Kolkata,769923,1945298,Remote,Lead,10-50,"Spark, Excel, Power BI, Python, Google Cloud, Kubernetes",2026-05-16,We are a technology company focused on data analytics and AI solutions.,1357610.5,Data Scientist,Kolkata,2026-05,Saturday,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,7
482,Product Analyst,MegaCorp,Chennai,686821,1765188,Hybrid,Senior,10-50,"Kubernetes, R, Google Cloud, Power BI, Spark, DAX",2026-04-14,We are a technology company focused on data analytics and AI solutions.,1226004.5,Product Analyst,Chennai,2026-04,Tuesday,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,6
483,BI Developer,StartupXYZ,Mumbai,738566,1354399,Remote,Lead,500+,"Azure, DAX, JavaScript",2026-05-28,We are a technology company focused on data analytics and AI solutions.,1046482.5,Bi Developer,Mumbai,2026-05,Thursday,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4
484,Analytics Manager,MegaCorp,Chennai,705417,863936,Remote,Mid,50-200,"PyTorch, Tableau, SQL, Python, Kubernetes, Excel",2026-05-06,We are a technology company focused on data analytics and AI solutions.,784676.5,Analytics Manager,Chennai,2026-05,Wednesday,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7
486,Data Analyst,Finance Inc,Delhi,579922,1525836,Remote,Mid,500+,"Airflow, R, Tableau, Docker, Machine Learning, Power BI",2026-03-27,We are a technology company focused on data analytics and AI solutions.,1052879.0,Data Analyst,Delhi,2026-03,Friday,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6
487,Research Analyst,Finance Inc,Hyderabad,476313,1287510,Remote,Mid,10-50,"DAX, Excel, Machine Learning, SQL, Spark, Azure",2026-04-07,We are a technology company focused on data analytics and AI solutions.,881911.5,Research Analyst,Hyderabad,2026-04,Tuesday,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,7
489,Product Analyst,Analytics Pro,Pune,386652,1996179,Remote,Mid,10-50,"Power BI, Hadoop, AWS, Excel",2026-04-23,We are a technology company focused on data analytics and AI solutions.,1191415.5,Product Analyst,Pune,2026-04,Thursday,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
490,Research Analyst,AI Solutions,Bangalore,690411,1674772,Remote,Lead,50-200,"Azure, PyTorch, Docker, Google Cloud",2026-03-20,We are a technology company focused on data analytics and AI solutions.,1182591.5,Research Analyst,Bangalore,2026-03,Friday,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
491,Business Analyst,Analytics Pro,Pune,549474,1762361,Remote,Entry,200-500,"Docker, Visualization, Airflow, JavaScript, Kubernetes, Azure",2026-04-23,We are a technology company focused on data analytics and AI solutions.,1155917.5,Business Analyst,Pune,2026-04,Thursday,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,7
492,Marketing Analyst,CloudSystems,Hyderabad,479436,941214,Onsite,Senior,50-200,"Python, Visualization, Excel, TensorFlow",2026-05-22,We are a technology company focused on data analytics and AI solutions.,710325.0,Marketing Analyst,Hyderabad,2026-05,Friday,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
493,Data Analyst Junior,Finance Inc,Hyderabad,792049,1439341,Hybrid,Senior,500+,"Power BI, Kubernetes, DAX, Docker, Azure",2026-05-09,We are a technology company focused on data analytics and AI solutions.,1115695.0,Data Analyst Junior,Hyderabad,2026-05,Saturday,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,6
494,Business Analyst,Finance Inc,Bangalore,688647,1203082,Hybrid,Senior,50-200,"AWS, SQL, Airflow",2026-05-17,We are a technology company focused on data analytics and AI solutions.,945864.5,Business Analyst,Bangalore,2026-05,Sunday,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
496,Product Analyst,DataFlow,Gurgaon,647022,1828494,Onsite,Mid,10-50,"Python, Visualization, R, DAX",2026-04-14,We are a technology company focused on data analytics and AI solutions.,1237758.0,Product Analyst,Gurgaon,2026-04,Tuesday,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4
497,BI Developer,AI Solutions,Pune,619200,1821318,Hybrid,Lead,50-200,"Tableau, Hadoop, Docker, R, JavaScript, Machine Learning",2026-03-12,We are a technology company focused on data analytics and AI solutions.,1220259.0,Bi Developer,Pune,2026-03,Thursday,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,6
499,Data Engineer,CloudSystems,Mumbai,319975,1388315,Hybrid,Entry,10-50,"Tableau, Machine Learning, PyTorch, Power BI, R, Azure",2026-06-01,We are a technology company focused on data analytics and AI solutions.,854145.0,Data Engineer,Mumbai,2026-06,Monday,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
500,Data Analyst,Analytics Pro,Hyderabad,457795,892601,Remote,Mid,50-200,"Spark, AWS, Tableau, Excel, Azure, Docker",2026-03-17,We are a technology company focused on data analytics and AI solutions.,675198.0,Data Analyst,Hyderabad,2026-03,Tuesday,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,7
